"","dataset_origin","subject","activity","measure","mean"
"6372","TRAIN","28","STANDING","body_gyroscope_jerk_mean_time-x",0.103753458878481
"6373","TRAIN","28","STANDING","body_gyroscope_jerk_mean_time-y",0.0431809120493671
"6374","TRAIN","28","STANDING","body_gyroscope_jerk_mean_time-z",0.0540164829902532
"6375","TRAIN","28","STANDING","body_gyroscope_jerk_standard_deviation_time-x",0.928343397721519
"6376","TRAIN","28","STANDING","body_gyroscope_jerk_standard_deviation_time-y",0.972977006708861
"6377","TRAIN","28","STANDING","body_gyroscope_jerk_standard_deviation_time-z",0.956497163670886
"6378","TRAIN","28","STANDING","body_gyroscope_magnitude_mean_time",0.894242469620253
"6379","TRAIN","28","STANDING","body_gyroscope_magnitude_standard_deviation_time",0.876917545696203
"6380","TRAIN","28","STANDING","body_gyroscope_mean_frequency-x",0.880426103164557
"6381","TRAIN","28","STANDING","body_gyroscope_mean_frequency-y",0.948160785316456
"6382","TRAIN","28","STANDING","body_gyroscope_mean_frequency-z",0.926655192405063
"6383","TRAIN","28","STANDING","body_gyroscope_mean_time-x",0.0325198282958228
"6384","TRAIN","28","STANDING","body_gyroscope_mean_time-y",0.0771319753544304
"6385","TRAIN","28","STANDING","body_gyroscope_mean_time-z",0.0865173111012658
"6386","TRAIN","28","STANDING","body_gyroscope_standard_deviation_frequency-x",0.886706768227848
"6387","TRAIN","28","STANDING","body_gyroscope_standard_deviation_frequency-y",0.936101609113924
"6388","TRAIN","28","STANDING","body_gyroscope_standard_deviation_frequency-z",0.932039083037975
"6389","TRAIN","28","STANDING","body_gyroscope_standard_deviation_time-x",0.884032232405063
"6390","TRAIN","28","STANDING","body_gyroscope_standard_deviation_time-y",0.940006320126582
"6391","TRAIN","28","STANDING","body_gyroscope_standard_deviation_time-z",0.925491442911392
"6392","TRAIN","28","STANDING","gravity_acceleration_magnitude_mean_time",0.92547165164557
"6393","TRAIN","28","STANDING","gravity_acceleration_magnitude_standard_deviation_time",0.917658334177215
"6394","TRAIN","28","STANDING","gravity_acceleration_mean_time-x",0.948514848481013
"6395","TRAIN","28","STANDING","gravity_acceleration_mean_time-y",0.247656166582278
"6396","TRAIN","28","STANDING","gravity_acceleration_mean_time-z",0.0557855086974684
"6397","TRAIN","28","STANDING","gravity_acceleration_standard_deviation_time-x",0.990059426582279
"6398","TRAIN","28","STANDING","gravity_acceleration_standard_deviation_time-y",0.962801441898734
"6399","TRAIN","28","STANDING","gravity_acceleration_standard_deviation_time-z",0.951782181518987
"6400","TRAIN","28","WALKING","body_acceleration_average_frequency-x",0.375046889351852
"6401","TRAIN","28","WALKING","body_acceleration_average_frequency-y",0.102146615046296
"6402","TRAIN","28","WALKING","body_acceleration_average_frequency-z",0.132147419359259
"6403","TRAIN","28","WALKING","body_acceleration_jerk_average_frequency-x",0.353217731666667
"6404","TRAIN","28","WALKING","body_acceleration_jerk_average_frequency-y",0.492410732962963
"6405","TRAIN","28","WALKING","body_acceleration_jerk_average_frequency-z",0.301043747996296
"6406","TRAIN","28","WALKING","body_acceleration_jerk_magnitude_mean_time",0.299223359444444
"6407","TRAIN","28","WALKING","body_acceleration_jerk_magnitude_standard_deviation_time",0.390449724259259
"6408","TRAIN","28","WALKING","body_acceleration_jerk_mean_frequency-x",0.36260198037037
"6409","TRAIN","28","WALKING","body_acceleration_jerk_mean_frequency-y",0.294548344814815
"6410","TRAIN","28","WALKING","body_acceleration_jerk_mean_frequency-z",0.498754491111111
"6411","TRAIN","28","WALKING","body_acceleration_jerk_mean_time-x",0.223689775814815
"6412","TRAIN","28","WALKING","body_acceleration_jerk_mean_time-y",0.16361900867963
"6413","TRAIN","28","WALKING","body_acceleration_jerk_mean_time-z",0.18274491035
"6414","TRAIN","28","WALKING","body_acceleration_jerk_standard_deviation_frequency-x",0.367116416481481
"6415","TRAIN","28","WALKING","body_acceleration_jerk_standard_deviation_frequency-y",0.195059127825926
"6416","TRAIN","28","WALKING","body_acceleration_jerk_standard_deviation_frequency-z",0.574579748518519
"6417","TRAIN","28","WALKING","body_acceleration_jerk_standard_deviation_time-x",0.335700184259259
"6418","TRAIN","28","WALKING","body_acceleration_jerk_standard_deviation_time-y",0.220123120851852
"6419","TRAIN","28","WALKING","body_acceleration_jerk_standard_deviation_time-z",0.537470471666667
"6420","TRAIN","28","WALKING","body_acceleration_magnitude_average_frequency",0.111373083883333
"6421","TRAIN","28","WALKING","body_acceleration_magnitude_mean_frequency",0.352156841666667
"6422","TRAIN","28","WALKING","body_acceleration_magnitude_mean_time",0.1806660203
"6423","TRAIN","28","WALKING","body_acceleration_magnitude_standard_deviation_frequency",0.511573670555556
"6424","TRAIN","28","WALKING","body_acceleration_magnitude_standard_deviation_time",0.39269402
"6425","TRAIN","28","WALKING","body_acceleration_mean_frequency-x",0.280062182962963
"6426","TRAIN","28","WALKING","body_acceleration_mean_frequency-y",0.141991987751852
"6427","TRAIN","28","WALKING","body_acceleration_mean_frequency-z",0.356337638518519
"6428","TRAIN","28","WALKING","body_acceleration_mean_time-x",0.281228223888889
"6429","TRAIN","28","WALKING","body_acceleration_mean_time-y",0.0203329449462963
"6430","TRAIN","28","WALKING","body_acceleration_mean_time-z",0.103714705396296
"6431","TRAIN","28","WALKING","body_acceleration_standard_deviation_frequency-x",0.298832423148148
"6432","TRAIN","28","WALKING","body_acceleration_standard_deviation_frequency-y",0.169272272762963
"6433","TRAIN","28","WALKING","body_acceleration_standard_deviation_frequency-z",0.326046195925926
"6434","TRAIN","28","WALKING","body_acceleration_standard_deviation_time-x",0.293003522222222
"6435","TRAIN","28","WALKING","body_acceleration_standard_deviation_time-y",0.124338622351852
"6436","TRAIN","28","WALKING","body_acceleration_standard_deviation_time-z",0.300928395925926
"6437","TRAIN","28","WALKING","body_body_acceleration_jerk_magnitude_average_frequency",0.155450798490741
"6438","TRAIN","28","WALKING","body_body_acceleration_jerk_magnitude_mean_frequency",0.360811456296296
"6439","TRAIN","28","WALKING","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.436273009814815
"6440","TRAIN","28","WALKING","body_body_gyroscope_jerk_magnitude_average_frequency",0.118433259109259
"6441","TRAIN","28","WALKING","body_body_gyroscope_jerk_magnitude_mean_frequency",0.595965103703704
"6442","TRAIN","28","WALKING","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.589071730555556
"6443","TRAIN","28","WALKING","body_body_gyroscope_magnitude_average_frequency",0.0801067689296296
"6444","TRAIN","28","WALKING","body_body_gyroscope_magnitude_mean_frequency",0.514602424814815
"6445","TRAIN","28","WALKING","body_body_gyroscope_magnitude_standard_deviation_frequency",0.516811574074074
"6446","TRAIN","28","WALKING","body_gyroscope_average_frequency-x",0.12107049162963
"6447","TRAIN","28","WALKING","body_gyroscope_average_frequency-y",0.168818527538889
"6448","TRAIN","28","WALKING","body_gyroscope_average_frequency-z",0.174169055518519
"6449","TRAIN","28","WALKING","body_gyroscope_jerk_magnitude_mean_time",0.546248758518519
"6450","TRAIN","28","WALKING","body_gyroscope_jerk_magnitude_standard_deviation_time",0.579861194259259
"6451","TRAIN","28","WALKING","body_gyroscope_jerk_mean_time-x",0.155211510662963
"6452","TRAIN","28","WALKING","body_gyroscope_jerk_mean_time-y",0.103473491546296
"6453","TRAIN","28","WALKING","body_gyroscope_jerk_mean_time-z",0.172454690351852
"6454","TRAIN","28","WALKING","body_gyroscope_jerk_standard_deviation_time-x",0.399417082777778
"6455","TRAIN","28","WALKING","body_gyroscope_jerk_standard_deviation_time-y",0.639018554444444
"6456","TRAIN","28","WALKING","body_gyroscope_jerk_standard_deviation_time-z",0.440927899259259
"6457","TRAIN","28","WALKING","body_gyroscope_magnitude_mean_time",0.313306990592593
"6458","TRAIN","28","WALKING","body_gyroscope_magnitude_standard_deviation_time",0.460511661296296
"6459","TRAIN","28","WALKING","body_gyroscope_mean_frequency-x",0.374681071666667
"6460","TRAIN","28","WALKING","body_gyroscope_mean_frequency-y",0.50468173962963
"6461","TRAIN","28","WALKING","body_gyroscope_mean_frequency-z",0.255029045018519
"6462","TRAIN","28","WALKING","body_gyroscope_mean_time-x",0.133182636942593
"6463","TRAIN","28","WALKING","body_gyroscope_mean_time-y",0.12158584166537
"6464","TRAIN","28","WALKING","body_gyroscope_mean_time-z",0.121996103333333
"6465","TRAIN","28","WALKING","body_gyroscope_standard_deviation_frequency-x",0.545480217777778
"6466","TRAIN","28","WALKING","body_gyroscope_standard_deviation_frequency-y",0.497470739444444
"6467","TRAIN","28","WALKING","body_gyroscope_standard_deviation_frequency-z",0.308243390425926
"6468","TRAIN","28","WALKING","body_gyroscope_standard_deviation_time-x",0.503798624074074
"6469","TRAIN","28","WALKING","body_gyroscope_standard_deviation_time-y",0.497684006666667
"6470","TRAIN","28","WALKING","body_gyroscope_standard_deviation_time-z",0.242797946085185
"6471","TRAIN","28","WALKING","gravity_acceleration_magnitude_mean_time",0.1806660203
"6472","TRAIN","28","WALKING","gravity_acceleration_magnitude_standard_deviation_time",0.39269402
"6473","TRAIN","28","WALKING","gravity_acceleration_mean_time-x",0.942930275555556
"6474","TRAIN","28","WALKING","gravity_acceleration_mean_time-y",0.229316151481481
"6475","TRAIN","28","WALKING","gravity_acceleration_mean_time-z",0.125912861222222
"6476","TRAIN","28","WALKING","gravity_acceleration_standard_deviation_time-x",0.976693902592593
"6477","TRAIN","28","WALKING","gravity_acceleration_standard_deviation_time-y",0.968780859814815
"6478","TRAIN","28","WALKING","gravity_acceleration_standard_deviation_time-z",0.944225031851852
"6479","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_average_frequency-x",0.351195267608696
"6480","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_average_frequency-y",0.101108610567391
"6481","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_average_frequency-z",0.208859631758696
"6482","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_average_frequency-x",0.277930513021739
"6483","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_average_frequency-y",0.393681484543478
"6484","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_average_frequency-z",0.118680056327174
"6485","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_magnitude_mean_time",0.128522680173913
"6486","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_magnitude_standard_deviation_time",0.118503894906522
"6487","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_frequency-x",0.0957212690586957
"6488","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_frequency-y",0.156122351258696
"6489","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_frequency-z",0.365287434717391
"6490","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_time-x",0.299220989267391
"6491","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_time-y",0.225889686693478
"6492","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_time-z",0.112002592456522
"6493","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_frequency-x",0.152031428413043
"6494","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_frequency-y",0.159755649645652
"6495","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_frequency-z",0.48848835173913
"6496","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_time-x",0.105134194586957
"6497","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_time-y",0.161625057804348
"6498","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_time-z",0.427053261304348
"6499","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_magnitude_average_frequency",0.0787990913958696
"6500","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_magnitude_mean_frequency",0.197079243478261
"6501","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_magnitude_mean_time",0.139304154671739
"6502","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_magnitude_standard_deviation_frequency",0.102902188241304
"6503","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_magnitude_standard_deviation_time",0.156176138806522
"6504","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_mean_frequency-x",0.128977997930435
"6505","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_mean_frequency-y",0.221237124086957
"6506","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_mean_frequency-z",0.308161634195652
"6507","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_mean_time-x",0.293642076521739
"6508","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_mean_time-y",0.0261629926869565
"6509","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_mean_time-z",0.10858897408913
"6510","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_frequency-x",0.163442191630435
"6511","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_frequency-y",0.144493978243043
"6512","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_frequency-z",0.416940283043478
"6513","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_time-x",0.152534270030435
"6514","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_time-y",0.191342555895652
"6515","TRAIN","28","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_time-z",0.341031811521739
"6516","TRAIN","28","WALKING_DOWNSTAIRS","body_body_acceleration_jerk_magnitude_average_frequency",0.120566158156522
"6517","TRAIN","28","WALKING_DOWNSTAIRS","body_body_acceleration_jerk_magnitude_mean_frequency",0.10618945508913
"6518","TRAIN","28","WALKING_DOWNSTAIRS","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.1509000105
"6519","TRAIN","28","WALKING_DOWNSTAIRS","body_body_gyroscope_jerk_magnitude_average_frequency",0.152401595926522
"6520","TRAIN","28","WALKING_DOWNSTAIRS","body_body_gyroscope_jerk_magnitude_mean_frequency",0.396720714347826
"6521","TRAIN","28","WALKING_DOWNSTAIRS","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.464722244347826
"6522","TRAIN","28","WALKING_DOWNSTAIRS","body_body_gyroscope_magnitude_average_frequency",0.123371399193261
"6523","TRAIN","28","WALKING_DOWNSTAIRS","body_body_gyroscope_magnitude_mean_frequency",0.229399285878261
"6524","TRAIN","28","WALKING_DOWNSTAIRS","body_body_gyroscope_magnitude_standard_deviation_frequency",0.362903836717391
"6525","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_average_frequency-x",0.163219080717391
"6526","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_average_frequency-y",0.108368733636957
"6527","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_average_frequency-z",0.0964420647391304
"6528","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_jerk_magnitude_mean_time",0.340417305565217
"6529","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_jerk_magnitude_standard_deviation_time",0.407132335434783
"6530","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_jerk_mean_time-x",0.194087587104348
"6531","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_jerk_mean_time-y",0.14386520264413
"6532","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_jerk_mean_time-z",0.15402107645913
"6533","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_jerk_standard_deviation_time-x",0.184623396447826
"6534","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_jerk_standard_deviation_time-y",0.424567878478261
"6535","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_jerk_standard_deviation_time-z",0.336212734130435
"6536","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_magnitude_mean_time",0.130058898443478
"6537","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_magnitude_standard_deviation_time",0.22858486741087
"6538","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_mean_frequency-x",0.14450717126087
"6539","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_mean_frequency-y",0.229571363478261
"6540","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_mean_frequency-z",0.187917955145652
"6541","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_mean_time-x",0.304671006502174
"6542","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_mean_time-y",0.177792435393239
"6543","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_mean_time-z",0.171301123371739
"6544","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_frequency-x",0.345453346086957
"6545","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_frequency-y",0.297312503347826
"6546","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_frequency-z",0.416505886304348
"6547","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_time-x",0.268106330991304
"6548","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_time-y",0.266654335152174
"6549","TRAIN","28","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_time-z",0.307025006304348
"6550","TRAIN","28","WALKING_DOWNSTAIRS","gravity_acceleration_magnitude_mean_time",0.139304154671739
"6551","TRAIN","28","WALKING_DOWNSTAIRS","gravity_acceleration_magnitude_standard_deviation_time",0.156176138806522
"6552","TRAIN","28","WALKING_DOWNSTAIRS","gravity_acceleration_mean_time-x",0.929291680434783
"6553","TRAIN","28","WALKING_DOWNSTAIRS","gravity_acceleration_mean_time-y",0.235897105217391
"6554","TRAIN","28","WALKING_DOWNSTAIRS","gravity_acceleration_mean_time-z",0.121477255782609
"6555","TRAIN","28","WALKING_DOWNSTAIRS","gravity_acceleration_standard_deviation_time-x",0.956921542391304
"6556","TRAIN","28","WALKING_DOWNSTAIRS","gravity_acceleration_standard_deviation_time-y",0.948404212173913
"6557","TRAIN","28","WALKING_DOWNSTAIRS","gravity_acceleration_standard_deviation_time-z",0.91705975
"6558","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_average_frequency-x",0.378981881019608
"6559","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_average_frequency-y",0.119826838511765
"6560","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_average_frequency-z",0.224578253941176
"6561","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_average_frequency-x",0.243881738633333
"6562","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_average_frequency-y",0.362750971627451
"6563","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_average_frequency-z",0.313156938372549
"6564","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_magnitude_mean_time",0.388086248235294
"6565","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_magnitude_standard_deviation_time",0.325362338235294
"6566","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_mean_frequency-x",0.318866730039216
"6567","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_mean_frequency-y",0.358009373333333
"6568","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_mean_frequency-z",0.587813565294118
"6569","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_mean_time-x",0.165925282664706
"6570","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_mean_time-y",0.148319688193137
"6571","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_mean_time-z",0.152008861605882
"6572","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_frequency-x",0.37027368
"6573","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_frequency-y",0.349026567647059
"6574","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_frequency-z",0.68790763372549
"6575","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_time-x",0.312671655921569
"6576","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_time-y",0.331602407372549
"6577","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_time-z",0.637488941176471
"6578","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_magnitude_average_frequency",0.093019488372549
"6579","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_magnitude_mean_frequency",0.214086561513725
"6580","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_magnitude_mean_time",0.186240503960784
"6581","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_magnitude_standard_deviation_frequency",0.334626168823529
"6582","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_magnitude_standard_deviation_time",0.211928666470588
"6583","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_mean_frequency-x",0.266101343372549
"6584","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_mean_frequency-y",0.191699650064706
"6585","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_mean_frequency-z",0.401732939215686
"6586","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_mean_time-x",0.262005841764706
"6587","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_mean_time-y",0.0317318630403922
"6588","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_mean_time-z",0.121570601758824
"6589","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_standard_deviation_frequency-x",0.233726643921569
"6590","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_standard_deviation_frequency-y",0.178554981115686
"6591","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_standard_deviation_frequency-z",0.281685159607843
"6592","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_standard_deviation_time-x",0.242062430294118
"6593","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_standard_deviation_time-y",0.149399908682353
"6594","TRAIN","28","WALKING_UPSTAIRS","body_acceleration_standard_deviation_time-z",0.28598691372549
"6595","TRAIN","28","WALKING_UPSTAIRS","body_body_acceleration_jerk_magnitude_average_frequency",0.194121035480392
"6596","TRAIN","28","WALKING_UPSTAIRS","body_body_acceleration_jerk_magnitude_mean_frequency",0.294433415745098
"6597","TRAIN","28","WALKING_UPSTAIRS","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.374495907647059
"6598","TRAIN","28","WALKING_UPSTAIRS","body_body_gyroscope_jerk_magnitude_average_frequency",0.142759290133333
"6599","TRAIN","28","WALKING_UPSTAIRS","body_body_gyroscope_jerk_magnitude_mean_frequency",0.662505819411765
"6600","TRAIN","28","WALKING_UPSTAIRS","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.70485275745098
"6601","TRAIN","28","WALKING_UPSTAIRS","body_body_gyroscope_magnitude_average_frequency",0.1032506132
"6602","TRAIN","28","WALKING_UPSTAIRS","body_body_gyroscope_magnitude_mean_frequency",0.534835409607843
"6603","TRAIN","28","WALKING_UPSTAIRS","body_body_gyroscope_magnitude_standard_deviation_frequency",0.528187016862745
"6604","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_average_frequency-x",0.157331947278431
"6605","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_average_frequency-y",0.264499232803922
"6606","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_average_frequency-z",0.308376414401961
"6607","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_jerk_magnitude_mean_time",0.620279797647059
"6608","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_jerk_magnitude_standard_deviation_time",0.670132120784314
"6609","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_jerk_mean_time-x",0.141274089996078
"6610","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_jerk_mean_time-y",0.0941444030058824
"6611","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_jerk_mean_time-z",0.156127299913725
"6612","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_jerk_standard_deviation_time-x",0.494282913529412
"6613","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_jerk_standard_deviation_time-y",0.690571101960784
"6614","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_jerk_standard_deviation_time-z",0.603568264117647
"6615","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_magnitude_mean_time",0.272476577623529
"6616","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_magnitude_standard_deviation_time",0.476923344705882
"6617","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_mean_frequency-x",0.403636283921569
"6618","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_mean_frequency-y",0.522066500784314
"6619","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_mean_frequency-z",0.318210999529412
"6620","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_mean_time-x",0.219096370176471
"6621","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_mean_time-y",0.175221484947059
"6622","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_mean_time-z",0.165575323494118
"6623","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_frequency-x",0.556383410588235
"6624","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_frequency-y",0.459989315686274
"6625","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_frequency-z",0.22891044067451
"6626","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_time-x",0.518818227843137
"6627","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_time-y",0.479319521372549
"6628","TRAIN","28","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_time-z",0.19585497922549
"6629","TRAIN","28","WALKING_UPSTAIRS","gravity_acceleration_magnitude_mean_time",0.186240503960784
"6630","TRAIN","28","WALKING_UPSTAIRS","gravity_acceleration_magnitude_standard_deviation_time",0.211928666470588
"6631","TRAIN","28","WALKING_UPSTAIRS","gravity_acceleration_mean_time-x",0.854508231764706
"6632","TRAIN","28","WALKING_UPSTAIRS","gravity_acceleration_mean_time-y",0.333223996666667
"6633","TRAIN","28","WALKING_UPSTAIRS","gravity_acceleration_mean_time-z",0.265207858431373
"6634","TRAIN","28","WALKING_UPSTAIRS","gravity_acceleration_standard_deviation_time-x",0.944697800196078
"6635","TRAIN","28","WALKING_UPSTAIRS","gravity_acceleration_standard_deviation_time-y",0.927641087843137
"6636","TRAIN","28","WALKING_UPSTAIRS","gravity_acceleration_standard_deviation_time-z",0.900514013333333
"6637","TRAIN","29","LAYING","body_acceleration_average_frequency-x",0.155924484317391
"6638","TRAIN","29","LAYING","body_acceleration_average_frequency-y",0.345535132221739
"6639","TRAIN","29","LAYING","body_acceleration_average_frequency-z",0.352741192869565
"6640","TRAIN","29","LAYING","body_acceleration_jerk_average_frequency-x",0.153814286554783
"6641","TRAIN","29","LAYING","body_acceleration_jerk_average_frequency-y",0.160954068284058
"6642","TRAIN","29","LAYING","body_acceleration_jerk_average_frequency-z",0.175579636908696
"6643","TRAIN","29","LAYING","body_acceleration_jerk_magnitude_mean_time",0.992725367826087
"6644","TRAIN","29","LAYING","body_acceleration_jerk_magnitude_standard_deviation_time",0.994646916811594
"6645","TRAIN","29","LAYING","body_acceleration_jerk_mean_frequency-x",0.992153982028986
"6646","TRAIN","29","LAYING","body_acceleration_jerk_mean_frequency-y",0.989398823913043
"6647","TRAIN","29","LAYING","body_acceleration_jerk_mean_frequency-z",0.992018447826087
"6648","TRAIN","29","LAYING","body_acceleration_jerk_mean_time-x",0.072730942257971
